2022-06-08 23:03:02,727 INFO  Logger.cs: 70 - 
2022-06-08 23:07:45,494 INFO  ExportHelperExtension.cs: 338 - Creating joint left_wheel
2022-06-08 23:07:45,499 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2022-06-08 23:07:45,500 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2022-06-08 23:07:45,517 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2022-06-08 23:07:45,517 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2022-06-08 23:07:45,518 INFO  ExportHelperExtension.cs: 852 - L1: 0
2022-06-08 23:07:45,518 INFO  ExportHelperExtension.cs: 860 - L2: 0
2022-06-08 23:07:45,604 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2022-06-08 23:07:46,748 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child left_wheel failed
2022-06-08 23:07:46,757 INFO  ExportHelperExtension.cs: 338 - Creating joint right_wheel
2022-06-08 23:07:46,757 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2022-06-08 23:07:46,757 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2022-06-08 23:07:46,772 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2022-06-08 23:07:46,773 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2022-06-08 23:07:46,773 INFO  ExportHelperExtension.cs: 852 - L1: 0
2022-06-08 23:07:46,773 INFO  ExportHelperExtension.cs: 860 - L2: 0
2022-06-08 23:07:46,774 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2022-06-08 23:07:47,897 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child right_wheel failed
2022-06-08 23:07:47,905 INFO  ExportHelperExtension.cs: 338 - Creating joint lidar
2022-06-08 23:07:47,905 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2022-06-08 23:07:47,906 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2022-06-08 23:07:47,920 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2022-06-08 23:07:47,921 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2022-06-08 23:07:47,921 INFO  ExportHelperExtension.cs: 852 - L1: 0
2022-06-08 23:07:47,921 INFO  ExportHelperExtension.cs: 860 - L2: 0
2022-06-08 23:07:47,922 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2022-06-08 23:07:49,064 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child lidar failed
2022-06-08 23:07:49,173 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ssmm_mobile.SLDASM
2022-06-08 23:07:49,179 INFO  ExportHelperExtension.cs: 1142 - Found 29 in ssmm_mobile.SLDASM
2022-06-08 23:07:49,179 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [CoordSys] in ssmm_mobile.SLDASM
2022-06-08 23:07:49,180 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-06-08 23:07:49,180 INFO  ExportHelperExtension.cs: 1167 - 1 components to check
2022-06-08 23:07:49,180 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Mobile_Assy-1
2022-06-08 23:07:49,181 INFO  ExportHelperExtension.cs: 1142 - Found 34 in Mobile_Assy-1
2022-06-08 23:07:49,181 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Mobile_Assy-1
2022-06-08 23:07:49,183 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ssmm_mobile.SLDASM
2022-06-08 23:07:49,183 INFO  ExportHelperExtension.cs: 1142 - Found 29 in ssmm_mobile.SLDASM
2022-06-08 23:07:49,184 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ssmm_mobile.SLDASM
2022-06-08 23:07:49,184 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-06-08 23:07:49,184 INFO  ExportHelperExtension.cs: 1167 - 1 components to check
2022-06-08 23:07:49,185 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Mobile_Assy-1
2022-06-08 23:07:49,185 INFO  ExportHelperExtension.cs: 1142 - Found 34 in Mobile_Assy-1
2022-06-08 23:07:49,185 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Mobile_Assy-1
2022-06-08 23:07:49,228 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-06-08 23:08:24,857 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2022-06-08 23:08:24,861 INFO  Serialization.cs: 275 - URDF Configuration found
